index,label_id,label_name
1826,8,ship
1827,4,deer
1828,7,horse
1829,1,automobile
1830,3,cat
1831,9,truck
1832,6,frog
1833,8,ship
1834,9,truck
1835,0,airplane
1836,4,deer
1837,9,truck
1838,6,frog
1839,7,horse
1840,8,ship
1841,9,truck
1842,4,deer
1843,8,ship
1844,9,truck
1845,7,horse
1846,2,bird
1847,5,dog
1848,3,cat
1849,7,horse
1850,1,automobile
1851,0,airplane
1852,2,bird
1853,9,truck
1854,5,dog
1855,5,dog
1856,8,ship
1857,5,dog
1858,4,deer
1859,2,bird
1860,8,ship
1861,3,cat
1862,5,dog
1863,5,dog
1864,7,horse
1865,7,horse
1866,8,ship
1867,6,frog
1868,2,bird
1869,8,ship
1870,2,bird
1871,3,cat
1872,5,dog
1873,6,frog
1874,8,ship
1875,0,airplane
1876,2,bird
1877,3,cat
1878,7,horse
1879,0,airplane
1880,1,automobile
1881,9,truck
1882,1,automobile
1883,3,cat
1884,7,horse
1885,5,dog
1886,8,ship
1887,3,cat
1888,2,bird
1889,9,truck
1890,6,frog
1891,8,ship
1892,6,frog
1893,9,truck
1894,3,cat
1895,8,ship
1896,9,truck
1897,8,ship
1898,0,airplane
1899,7,horse
1900,8,ship
1901,5,dog
1902,0,airplane
1903,0,airplane
1904,1,automobile
1905,3,cat
1906,9,truck
1907,1,automobile
1908,5,dog
1909,3,cat
1910,4,deer
1911,4,deer
1912,0,airplane
1913,9,truck
1914,9,truck
1915,9,truck
1916,9,truck
1917,8,ship
1918,2,bird
1919,4,deer
1920,2,bird
1921,2,bird
1922,5,dog
1923,1,automobile
1924,9,truck
1925,1,automobile
1926,0,airplane
1927,9,truck
1928,4,deer
1929,2,bird
1930,1,automobile
1931,6,frog
1932,0,airplane
1933,3,cat
1934,7,horse
1935,6,frog
1936,3,cat
1937,1,automobile
1938,8,ship
1939,6,frog
1940,5,dog
1941,7,horse
1942,2,bird
1943,8,ship
1944,4,deer
1945,4,deer
1946,8,ship
1947,3,cat
1948,5,dog
1949,0,airplane
1950,5,dog
1951,7,horse
1952,4,deer
1953,4,deer
1954,2,bird
1955,2,bird
1956,7,horse
1957,3,cat
1958,6,frog
1959,0,airplane
1960,2,bird
1961,7,horse
1962,6,frog
1963,2,bird
1964,3,cat
1965,0,airplane
1966,7,horse
1967,7,horse
1968,8,ship
1969,1,automobile
1970,1,automobile
1971,4,deer
1972,6,frog
1973,0,airplane
1974,6,frog
1975,6,frog
1976,5,dog
1977,5,dog
1978,6,frog
1979,3,cat
1980,9,truck
1981,3,cat
1982,6,frog
1983,8,ship
1984,7,horse
1985,6,frog
1986,4,deer
1987,9,truck
1988,5,dog
1989,6,frog
1990,4,deer
1991,1,automobile
1992,6,frog
1993,3,cat
1994,8,ship
1995,2,bird
1996,3,cat
1997,9,truck
1998,8,ship
1999,5,dog
2000,1,automobile
2001,5,dog
2002,4,deer
2003,5,dog
2004,7,horse
2005,5,dog
2006,7,horse
2007,8,ship
2008,9,truck
2009,1,automobile
2010,7,horse
2011,2,bird
2012,5,dog
2013,6,frog
2014,8,ship
2015,4,deer
2016,6,frog
2017,5,dog
2018,3,cat
2019,9,truck
2020,9,truck
2021,8,ship
2022,5,dog
2023,5,dog
2024,6,frog
2025,4,deer
2026,5,dog
2027,9,truck
2028,7,horse
2029,3,cat
2030,4,deer
2031,1,automobile
2032,4,deer
2033,2,bird
2034,3,cat
2035,6,frog
2036,5,dog
2037,5,dog
2038,2,bird
2039,8,ship
2040,0,airplane
2041,0,airplane
2042,1,automobile
2043,8,ship
2044,3,cat
2045,1,automobile
2046,3,cat
2047,5,dog
2048,8,ship
2049,3,cat
2050,8,ship
2051,5,dog
2052,8,ship
2053,6,frog
2054,3,cat
2055,5,dog
2056,5,dog
2057,5,dog
2058,0,airplane
2059,9,truck
2060,5,dog
2061,5,dog
2062,7,horse
2063,1,automobile
2064,8,ship
2065,2,bird
2066,2,bird
2067,7,horse
2068,3,cat
2069,4,deer
2070,2,bird
2071,9,truck
2072,6,frog
2073,2,bird
2074,2,bird
2075,4,deer
2076,3,cat
2077,0,airplane
2078,2,bird
2079,0,airplane
2080,1,automobile
2081,3,cat
2082,2,bird
2083,2,bird
2084,7,horse
2085,0,airplane
2086,1,automobile
2087,0,airplane
2088,7,horse
2089,7,horse
2090,2,bird
2091,0,airplane
2092,1,automobile
2093,6,frog
2094,5,dog
2095,0,airplane
2096,2,bird
2097,2,bird
2098,0,airplane
2099,1,automobile
2100,2,bird
2101,6,frog
2102,0,airplane
2103,1,automobile
2104,6,frog
2105,6,frog
2106,5,dog
2107,3,cat
2108,4,deer
2109,0,airplane
2110,0,airplane
2111,9,truck
2112,1,automobile
2113,0,airplane
2114,2,bird
2115,5,dog
2116,9,truck
2117,7,horse
2118,8,ship
2119,6,frog
2120,4,deer
2121,6,frog
2122,0,airplane
2123,2,bird
2124,0,airplane
2125,1,automobile
2126,9,truck
2127,2,bird
2128,4,deer
2129,9,truck
2130,0,airplane
2131,7,horse
2132,2,bird
2133,3,cat
2134,4,deer
2135,8,ship
2136,0,airplane
2137,2,bird
2138,6,frog
2139,8,ship
2140,9,truck
2141,7,horse
2142,1,automobile
2143,9,truck
2144,3,cat
2145,7,horse
2146,2,bird
2147,7,horse
2148,9,truck
2149,6,frog
2150,9,truck
2151,5,dog
2152,7,horse
2153,8,ship
2154,5,dog
2155,9,truck
2156,8,ship
2157,3,cat
2158,9,truck
2159,8,ship
2160,0,airplane
2161,5,dog
2162,5,dog
2163,7,horse
2164,1,automobile
2165,2,bird
2166,0,airplane
2167,7,horse
2168,5,dog
2169,8,ship
2170,2,bird
2171,2,bird
2172,5,dog
2173,3,cat
2174,9,truck
2175,3,cat
2176,1,automobile
2177,9,truck
2178,3,cat
2179,1,automobile
2180,4,deer
2181,3,cat
2182,4,deer
2183,4,deer
2184,9,truck
2185,0,airplane
2186,9,truck
2187,5,dog
2188,9,truck
2189,2,bird
2190,9,truck
2191,4,deer
2192,0,airplane
2193,2,bird
2194,8,ship
2195,4,deer
2196,8,ship
2197,6,frog
2198,8,ship
2199,2,bird
2200,0,airplane
2201,5,dog
2202,9,truck
2203,6,frog
2204,9,truck
2205,5,dog
2206,1,automobile
2207,3,cat
2208,4,deer
2209,4,deer
2210,2,bird
2211,7,horse
2212,2,bird
2213,4,deer
2214,4,deer
2215,0,airplane
2216,2,bird
2217,8,ship
2218,4,deer
2219,5,dog
2220,1,automobile
2221,2,bird
2222,6,frog
2223,8,ship
2224,1,automobile
2225,7,horse
2226,2,bird
2227,8,ship
2228,7,horse
2229,4,deer
2230,3,cat
2231,3,cat
2232,0,airplane
2233,3,cat
2234,7,horse
2235,2,bird
2236,5,dog
2237,6,frog
2238,1,automobile
2239,7,horse
2240,9,truck
2241,0,airplane
2242,2,bird
2243,3,cat
2244,9,truck
2245,8,ship
2246,9,truck
2247,5,dog
2248,0,airplane
2249,0,airplane
2250,7,horse
2251,6,frog
2252,3,cat
2253,3,cat
2254,8,ship
2255,1,automobile
2256,4,deer
2257,0,airplane
2258,1,automobile
2259,5,dog
2260,4,deer
2261,3,cat
2262,2,bird
2263,6,frog
2264,0,airplane
2265,8,ship
2266,8,ship
2267,6,frog
2268,3,cat
2269,3,cat
2270,2,bird
2271,9,truck
2272,7,horse
2273,5,dog
2274,1,automobile
2275,6,frog
2276,0,airplane
2277,5,dog
2278,9,truck
2279,9,truck
2280,4,deer
2281,5,dog
2282,9,truck
2283,4,deer
2284,8,ship
2285,3,cat
2286,3,cat
2287,2,bird
2288,5,dog
2289,1,automobile
2290,9,truck
2291,5,dog
2292,5,dog
2293,8,ship
2294,1,automobile
2295,8,ship
2296,9,truck
2297,7,horse
2298,0,airplane
2299,6,frog
2300,3,cat
2301,2,bird
2302,0,airplane
2303,2,bird
2304,6,frog
2305,9,truck
2306,3,cat
2307,9,truck
2308,1,automobile
2309,6,frog
2310,6,frog
2311,7,horse
2312,2,bird
2313,6,frog
2314,3,cat
2315,2,bird
2316,5,dog
2317,5,dog
2318,2,bird
2319,7,horse
2320,5,dog
2321,2,bird
2322,0,airplane
2323,8,ship
2324,0,airplane
2325,7,horse
2326,7,horse
2327,1,automobile
2328,7,horse
2329,4,deer
2330,0,airplane
2331,2,bird
2332,2,bird
2333,6,frog
2334,1,automobile
2335,5,dog
2336,9,truck
2337,7,horse
2338,6,frog
2339,2,bird
2340,7,horse
2341,0,airplane
2342,5,dog
2343,6,frog
2344,0,airplane
2345,1,automobile
2346,1,automobile
2347,8,ship
2348,4,deer
2349,5,dog
2350,3,cat
2351,1,automobile
2352,2,bird
2353,4,deer
2354,8,ship
2355,9,truck
2356,8,ship
2357,1,automobile
2358,7,horse
2359,2,bird
2360,7,horse
2361,2,bird
2362,3,cat
2363,2,bird
2364,6,frog
2365,7,horse
2366,9,truck
2367,4,deer
2368,0,airplane
2369,1,automobile
2370,0,airplane
2371,4,deer
2372,5,dog
2373,0,airplane
2374,8,ship
2375,0,airplane
2376,7,horse
2377,6,frog
2378,1,automobile
2379,0,airplane
2380,8,ship
2381,5,dog
2382,9,truck
2383,2,bird
2384,5,dog
2385,4,deer
2386,4,deer
2387,9,truck
2388,0,airplane
2389,6,frog
2390,1,automobile
2391,2,bird
2392,5,dog
2393,1,automobile
2394,6,frog
2395,7,horse
2396,1,automobile
2397,5,dog
2398,8,ship
2399,8,ship
2400,0,airplane
2401,3,cat
2402,9,truck
2403,4,deer
2404,0,airplane
2405,3,cat
2406,4,deer
2407,9,truck
2408,2,bird
2409,4,deer
2410,3,cat
2411,0,airplane
2412,6,frog
2413,4,deer
2414,5,dog
2415,6,frog
2416,6,frog
2417,7,horse
2418,8,ship
2419,4,deer
2420,8,ship
2421,8,ship
2422,3,cat
2423,2,bird
2424,8,ship
2425,0,airplane
2426,2,bird
2427,5,dog
2428,6,frog
2429,8,ship
2430,7,horse
2431,8,ship
2432,9,truck
2433,9,truck
2434,0,airplane
2435,6,frog
2436,6,frog
2437,8,ship
2438,1,automobile
2439,1,automobile
2440,7,horse
2441,4,deer
2442,4,deer
2443,2,bird
2444,3,cat
2445,6,frog
2446,9,truck
2447,6,frog
2448,2,bird
2449,4,deer
2450,1,automobile
2451,8,ship
2452,2,bird
2453,3,cat
2454,1,automobile
2455,6,frog
2456,8,ship
2457,6,frog
2458,8,ship
2459,5,dog
2460,9,truck
2461,0,airplane
2462,1,automobile
2463,0,airplane
2464,2,bird
2465,9,truck
2466,2,bird
2467,9,truck
2468,0,airplane
2469,9,truck
2470,7,horse
2471,8,ship
2472,5,dog
2473,0,airplane
2474,6,frog
2475,6,frog
2476,8,ship
2477,1,automobile
2478,6,frog
2479,5,dog
2480,8,ship
2481,7,horse
2482,9,truck
2483,2,bird
2484,1,automobile
2485,6,frog
2486,7,horse
2487,5,dog
2488,6,frog
2489,3,cat
2490,0,airplane
2491,9,truck
2492,8,ship
2493,9,truck
2494,5,dog
2495,9,truck
2496,9,truck
2497,9,truck
2498,3,cat
2499,6,frog
2500,4,deer
2501,4,deer
2502,8,ship
2503,8,ship
2504,1,automobile
2505,7,horse
2506,3,cat
2507,0,airplane
2508,6,frog
2509,2,bird
2510,4,deer
2511,8,ship
2512,2,bird
2513,2,bird
2514,9,truck
2515,2,bird
2516,2,bird
2517,9,truck
2518,7,horse
2519,4,deer
2520,1,automobile
2521,9,truck
2522,1,automobile
2523,4,deer
2524,3,cat
2525,5,dog
2526,3,cat
2527,8,ship
2528,9,truck
2529,3,cat
2530,6,frog
2531,2,bird
2532,0,airplane
2533,8,ship
2534,9,truck
2535,0,airplane
2536,5,dog
2537,1,automobile
2538,5,dog
2539,8,ship
2540,2,bird
2541,1,automobile
2542,2,bird
2543,3,cat
2544,2,bird
2545,4,deer
2546,8,ship
2547,4,deer
2548,0,airplane
2549,6,frog
2550,4,deer
2551,2,bird
2552,9,truck
2553,8,ship
2554,4,deer
2555,7,horse
2556,6,frog
2557,2,bird
2558,4,deer
2559,7,horse
2560,7,horse
2561,6,frog
2562,4,deer
2563,2,bird
2564,2,bird
2565,3,cat
2566,2,bird
2567,4,deer
2568,9,truck
2569,0,airplane
2570,0,airplane
2571,9,truck
2572,6,frog
2573,5,dog
2574,8,ship
2575,5,dog
2576,2,bird
2577,4,deer
2578,8,ship
2579,8,ship
2580,6,frog
2581,4,deer
2582,5,dog
2583,7,horse
2584,6,frog
2585,3,cat
2586,7,horse
2587,0,airplane
2588,4,deer
2589,0,airplane
2590,5,dog
2591,8,ship
2592,2,bird
2593,8,ship
2594,0,airplane
2595,4,deer
2596,9,truck
2597,2,bird
2598,3,cat
2599,6,frog
2600,8,ship
2601,1,automobile
2602,6,frog
2603,0,airplane
2604,8,ship
2605,4,deer
2606,3,cat
2607,1,automobile
2608,4,deer
2609,5,dog
2610,2,bird
2611,4,deer
2612,3,cat
2613,6,frog
2614,0,airplane
2615,7,horse
2616,1,automobile
2617,3,cat
2618,5,dog
2619,7,horse
2620,1,automobile
2621,8,ship
2622,0,airplane
2623,4,deer
2624,8,ship
2625,2,bird
2626,7,horse
2627,7,horse
2628,0,airplane
2629,2,bird
2630,2,bird
2631,4,deer
2632,3,cat
2633,3,cat
2634,1,automobile
2635,6,frog
2636,1,automobile
2637,6,frog
2638,4,deer
2639,6,frog
2640,7,horse
2641,4,deer
2642,7,horse
2643,3,cat
2644,8,ship
2645,1,automobile
2646,3,cat
2647,1,automobile
2648,4,deer
2649,6,frog
2650,5,dog
2651,5,dog
2652,7,horse
2653,4,deer
2654,5,dog
2655,4,deer
2656,9,truck
2657,7,horse
2658,7,horse
2659,2,bird
2660,3,cat
2661,3,cat
2662,6,frog
2663,7,horse
2664,4,deer
2665,1,automobile
2666,6,frog
2667,1,automobile
2668,0,airplane
2669,6,frog
2670,9,truck
2671,6,frog
2672,0,airplane
2673,2,bird
2674,0,airplane
2675,2,bird
2676,4,deer
2677,7,horse
2678,0,airplane
2679,0,airplane
2680,0,airplane
2681,0,airplane
2682,7,horse
2683,5,dog
2684,3,cat
2685,2,bird
2686,7,horse
2687,8,ship
2688,5,dog
2689,5,dog
2690,2,bird
2691,2,bird
2692,8,ship
2693,9,truck
2694,1,automobile
2695,2,bird
2696,2,bird
2697,0,airplane
2698,3,cat
2699,4,deer
2700,9,truck
2701,1,automobile
2702,6,frog
2703,9,truck
2704,0,airplane
2705,8,ship
2706,3,cat
2707,6,frog
2708,4,deer
2709,6,frog
2710,7,horse
2711,5,dog
2712,1,automobile
2713,8,ship
2714,9,truck
2715,0,airplane
2716,5,dog
2717,0,airplane
2718,5,dog
2719,4,deer
2720,3,cat
2721,8,ship
2722,5,dog
2723,2,bird
2724,0,airplane
2725,8,ship
2726,5,dog
2727,9,truck
2728,2,bird
2729,5,dog
2730,6,frog
2731,5,dog
2732,7,horse
2733,3,cat
2734,7,horse
2735,2,bird
2736,8,ship
2737,8,ship
2738,4,deer
2739,2,bird
2740,1,automobile
2741,6,frog
2742,2,bird
2743,9,truck
2744,9,truck
2745,8,ship
2746,2,bird
2747,3,cat
2748,1,automobile
2749,0,airplane
2750,5,dog
2751,2,bird
2752,3,cat
2753,7,horse
2754,9,truck
2755,5,dog
2756,9,truck
2757,1,automobile
2758,1,automobile
2759,3,cat
2760,2,bird
2761,7,horse
2762,4,deer
2763,4,deer
2764,1,automobile
2765,9,truck
2766,4,deer
2767,5,dog
2768,5,dog
2769,2,bird
2770,7,horse
2771,7,horse
2772,6,frog
2773,1,automobile
2774,2,bird
2775,3,cat
2776,7,horse
2777,5,dog
2778,4,deer
2779,3,cat
2780,7,horse
2781,7,horse
2782,0,airplane
2783,0,airplane
2784,1,automobile
2785,4,deer
2786,4,deer
2787,3,cat
2788,7,horse
2789,9,truck
2790,8,ship
2791,7,horse
2792,0,airplane
2793,9,truck
2794,0,airplane
2795,3,cat
2796,7,horse
2797,6,frog
2798,3,cat
2799,8,ship
2800,4,deer
2801,5,dog
2802,6,frog
2803,5,dog
2804,3,cat
2805,4,deer
2806,2,bird
2807,9,truck
2808,2,bird
2809,4,deer
2810,9,truck
2811,2,bird
2812,0,airplane
2813,1,automobile
2814,1,automobile
2815,3,cat
2816,7,horse
2817,9,truck
2818,5,dog
2819,1,automobile
2820,6,frog
2821,0,airplane
2822,3,cat
2823,3,cat
2824,7,horse
2825,2,bird
2826,4,deer
2827,5,dog
2828,2,bird
2829,3,cat
2830,6,frog
2831,3,cat
2832,3,cat
2833,0,airplane
2834,4,deer
2835,4,deer
2836,3,cat
2837,8,ship
2838,1,automobile
2839,2,bird
2840,3,cat
2841,2,bird
2842,7,horse
2843,1,automobile
2844,4,deer
2845,5,dog
2846,6,frog
2847,8,ship
2848,6,frog
2849,6,frog
2850,5,dog
2851,4,deer
2852,2,bird
2853,9,truck
2854,9,truck
2855,3,cat
2856,2,bird
2857,0,airplane
2858,4,deer
2859,1,automobile
2860,5,dog
2861,5,dog
2862,6,frog
2863,6,frog
2864,5,dog
2865,6,frog
2866,9,truck
2867,7,horse
2868,9,truck
2869,4,deer
2870,8,ship
2871,3,cat
2872,1,automobile
2873,9,truck
2874,8,ship
2875,1,automobile
2876,9,truck
2877,0,airplane
2878,3,cat
2879,0,airplane
2880,4,deer
2881,7,horse
2882,7,horse
2883,2,bird
2884,6,frog
2885,5,dog
2886,6,frog
2887,9,truck
2888,7,horse
2889,7,horse
2890,5,dog
2891,7,horse
2892,0,airplane
2893,8,ship
2894,6,frog
2895,7,horse
2896,8,ship
2897,3,cat
2898,8,ship
2899,9,truck
2900,3,cat
2901,2,bird
2902,9,truck
2903,2,bird
2904,7,horse
2905,4,deer
2906,1,automobile
2907,9,truck
2908,7,horse
2909,0,airplane
2910,8,ship
2911,1,automobile
2912,2,bird
2913,0,airplane
2914,6,frog
2915,5,dog
2916,1,automobile
2917,4,deer
2918,2,bird
2919,8,ship
2920,2,bird
2921,8,ship
2922,3,cat
2923,3,cat
2924,1,automobile
2925,4,deer
2926,9,truck
2927,8,ship
2928,1,automobile
2929,1,automobile
2930,7,horse
2931,9,truck
2932,9,truck
2933,4,deer
2934,6,frog
2935,8,ship
2936,5,dog
2937,3,cat
2938,2,bird
2939,2,bird
2940,3,cat
2941,8,ship
2942,5,dog
2943,1,automobile
2944,9,truck
2945,7,horse
2946,9,truck
2947,1,automobile
2948,5,dog
2949,3,cat
2950,1,automobile
2951,0,airplane
2952,3,cat
2953,8,ship
2954,9,truck
2955,2,bird
2956,0,airplane
2957,8,ship
2958,0,airplane
2959,7,horse
2960,9,truck
2961,4,deer
2962,8,ship
2963,3,cat
2964,0,airplane
2965,7,horse
2966,0,airplane
2967,7,horse
2968,0,airplane
2969,5,dog
2970,5,dog
2971,4,deer
2972,3,cat
2973,0,airplane
2974,9,truck
2975,9,truck
2976,0,airplane
2977,2,bird
2978,2,bird
2979,0,airplane
2980,8,ship
2981,4,deer
2982,4,deer
2983,5,dog
2984,2,bird
2985,2,bird
2986,1,automobile
2987,1,automobile
2988,5,dog
2989,5,dog
2990,4,deer
2991,3,cat
2992,4,deer
2993,0,airplane
2994,8,ship
2995,4,deer
2996,8,ship
2997,2,bird
2998,5,dog
2999,6,frog
3000,5,dog
3001,1,automobile
3002,7,horse
3003,2,bird
3004,4,deer
3005,0,airplane
3006,5,dog
3007,6,frog
3008,8,ship
3009,7,horse
3010,6,frog
3011,3,cat
3012,1,automobile
3013,3,cat
3014,6,frog
3015,6,frog
3016,4,deer
3017,5,dog
3018,5,dog
3019,5,dog
3020,1,automobile
3021,8,ship
3022,7,horse
3023,3,cat
3024,0,airplane
3025,2,bird
3026,5,dog
3027,1,automobile
3028,1,automobile
3029,1,automobile
3030,6,frog
3031,7,horse
3032,2,bird
3033,1,automobile
3034,2,bird
3035,3,cat
3036,9,truck
3037,8,ship
3038,3,cat
3039,1,automobile
3040,7,horse
3041,4,deer
3042,8,ship
3043,4,deer
3044,7,horse
3045,5,dog
3046,8,ship
3047,6,frog
3048,0,airplane
3049,3,cat
3050,0,airplane
3051,8,ship
3052,3,cat
3053,4,deer
3054,4,deer
3055,9,truck
3056,4,deer
3057,6,frog
3058,1,automobile
3059,5,dog
3060,7,horse
3061,7,horse
3062,9,truck
3063,0,airplane
3064,1,automobile
3065,3,cat
3066,1,automobile
3067,3,cat
3068,2,bird
3069,4,deer
3070,0,airplane
3071,7,horse
3072,8,ship
3073,3,cat
3074,1,automobile
3075,6,frog
3076,2,bird
3077,1,automobile
3078,8,ship
3079,8,ship
3080,1,automobile
3081,9,truck
3082,7,horse
3083,5,dog
3084,3,cat
3085,2,bird
3086,9,truck
3087,0,airplane
3088,6,frog
3089,8,ship
3090,4,deer
3091,1,automobile
3092,5,dog
3093,7,horse
3094,2,bird
3095,4,deer
3096,7,horse
3097,0,airplane
3098,4,deer
3099,9,truck
3100,0,airplane
3101,7,horse
3102,0,airplane
3103,6,frog
3104,7,horse
3105,1,automobile
3106,8,ship
3107,5,dog
3108,8,ship
3109,8,ship
3110,7,horse
3111,0,airplane
3112,0,airplane
3113,3,cat
3114,2,bird
3115,5,dog
3116,7,horse
3117,0,airplane
3118,6,frog
3119,4,deer
3120,4,deer
3121,9,truck
3122,1,automobile
3123,8,ship
3124,6,frog
3125,3,cat
3126,9,truck
3127,4,deer
3128,9,truck
3129,3,cat
3130,3,cat
3131,7,horse
3132,5,dog
3133,9,truck
3134,7,horse
3135,7,horse
3136,4,deer
3137,5,dog
3138,8,ship
3139,2,bird
3140,8,ship
3141,9,truck
3142,5,dog
3143,3,cat
3144,1,automobile
3145,9,truck
3146,2,bird
3147,2,bird
3148,0,airplane
3149,1,automobile
3150,1,automobile
3151,8,ship
3152,1,automobile
3153,1,automobile
3154,9,truck
3155,8,ship
3156,9,truck
3157,9,truck
3158,0,airplane
3159,2,bird
3160,6,frog
3161,9,truck
3162,1,automobile
3163,9,truck
3164,0,airplane
3165,1,automobile
3166,9,truck
3167,2,bird
3168,9,truck
3169,9,truck
3170,9,truck
3171,0,airplane
3172,9,truck
3173,9,truck
3174,2,bird
3175,1,automobile
3176,7,horse
3177,0,airplane
3178,5,dog
3179,6,frog
3180,3,cat
3181,9,truck
3182,8,ship
3183,3,cat
3184,0,airplane
3185,2,bird
3186,7,horse
3187,7,horse
3188,4,deer
3189,8,ship
3190,3,cat
3191,0,airplane
3192,5,dog
3193,2,bird
3194,3,cat
3195,5,dog
3196,7,horse
3197,6,frog
3198,6,frog
3199,6,frog
3200,5,dog
3201,6,frog
3202,5,dog
3203,4,deer
3204,5,dog
3205,8,ship
3206,8,ship
3207,0,airplane
3208,9,truck
3209,7,horse
3210,9,truck
3211,0,airplane
3212,6,frog
3213,9,truck
3214,6,frog
3215,1,automobile
3216,4,deer
3217,7,horse
3218,9,truck
3219,0,airplane
3220,3,cat
3221,5,dog
3222,4,deer
3223,7,horse
3224,6,frog
3225,9,truck
3226,8,ship
3227,2,bird
3228,3,cat
3229,9,truck
3230,3,cat
3231,3,cat
3232,7,horse
3233,8,ship
3234,3,cat
3235,5,dog
3236,5,dog
3237,9,truck
3238,6,frog
3239,1,automobile
3240,4,deer
3241,7,horse
3242,4,deer
3243,8,ship
3244,7,horse
3245,7,horse
3246,1,automobile
3247,3,cat
3248,0,airplane
3249,3,cat
3250,2,bird
3251,5,dog
3252,4,deer
3253,9,truck
3254,3,cat
3255,5,dog
3256,4,deer
3257,7,horse
3258,0,airplane
3259,3,cat
3260,7,horse
3261,0,airplane
3262,2,bird
3263,1,automobile
3264,5,dog
3265,8,ship
3266,7,horse
3267,3,cat
3268,5,dog
3269,7,horse
3270,8,ship
3271,5,dog
3272,7,horse
3273,8,ship
3274,1,automobile
3275,5,dog
3276,4,deer
3277,7,horse
3278,0,airplane
3279,8,ship
3280,3,cat
3281,2,bird
3282,9,truck
3283,7,horse
3284,4,deer
3285,1,automobile
3286,6,frog
3287,5,dog
3288,9,truck
3289,8,ship
3290,5,dog
3291,5,dog
3292,4,deer
3293,1,automobile
3294,0,airplane
3295,9,truck
3296,4,deer
3297,4,deer
3298,3,cat
3299,0,airplane
3300,4,deer
3301,8,ship
3302,0,airplane
3303,8,ship
3304,2,bird
3305,9,truck
3306,5,dog
3307,9,truck
3308,7,horse
3309,4,deer
3310,6,frog
3311,7,horse
3312,9,truck
3313,2,bird
3314,9,truck
3315,3,cat
3316,7,horse
3317,7,horse
3318,8,ship
3319,2,bird
3320,2,bird
3321,0,airplane
3322,2,bird
3323,5,dog
3324,3,cat
3325,6,frog
3326,4,deer
3327,7,horse
3328,2,bird
3329,3,cat
3330,7,horse
3331,8,ship
3332,7,horse
3333,2,bird
3334,5,dog
3335,0,airplane
3336,0,airplane
3337,7,horse
3338,0,airplane
3339,9,truck
3340,6,frog
3341,1,automobile
3342,0,airplane
3343,3,cat
3344,9,truck
3345,7,horse
3346,4,deer
3347,9,truck
3348,1,automobile
3349,6,frog
3350,8,ship
3351,1,automobile
3352,2,bird
3353,3,cat
3354,3,cat
3355,5,dog
3356,4,deer
3357,8,ship
3358,9,truck
3359,7,horse
3360,4,deer
3361,4,deer
3362,1,automobile
3363,2,bird
3364,4,deer
3365,9,truck
3366,8,ship
3367,7,horse
3368,9,truck
3369,5,dog
3370,1,automobile
3371,2,bird
3372,1,automobile
3373,6,frog
3374,6,frog
3375,4,deer
3376,5,dog
3377,7,horse
3378,4,deer
3379,5,dog
3380,8,ship
3381,5,dog
3382,2,bird
3383,8,ship
3384,7,horse
3385,8,ship
3386,2,bird
3387,3,cat
3388,6,frog
3389,1,automobile
3390,3,cat
3391,3,cat
3392,1,automobile
3393,5,dog
3394,1,automobile
3395,9,truck
3396,0,airplane
3397,9,truck
3398,2,bird
3399,0,airplane
3400,6,frog
3401,2,bird
3402,4,deer
3403,8,ship
3404,5,dog
3405,7,horse
3406,6,frog
3407,1,automobile
3408,2,bird
3409,9,truck
3410,4,deer
3411,5,dog
3412,0,airplane
3413,3,cat
3414,3,cat
3415,7,horse
3416,7,horse
3417,7,horse
3418,1,automobile
3419,4,deer
3420,5,dog
3421,0,airplane
3422,2,bird
3423,8,ship
3424,5,dog
3425,0,airplane
3426,0,airplane
3427,6,frog
3428,2,bird
3429,0,airplane
3430,8,ship
3431,4,deer
3432,5,dog
3433,4,deer
3434,5,dog
3435,6,frog
3436,4,deer
3437,7,horse
3438,9,truck
3439,4,deer
3440,2,bird
3441,0,airplane
3442,6,frog
3443,4,deer
3444,0,airplane
3445,0,airplane
3446,6,frog
3447,4,deer
3448,6,frog
3449,1,automobile
3450,9,truck
3451,5,dog
3452,5,dog
3453,2,bird
3454,2,bird
3455,6,frog
3456,3,cat
3457,4,deer
3458,5,dog
3459,9,truck
3460,1,automobile
3461,7,horse
3462,2,bird
3463,3,cat
3464,9,truck
3465,6,frog
3466,5,dog
3467,0,airplane
3468,2,bird
3469,9,truck
3470,7,horse
3471,1,automobile
3472,7,horse
3473,2,bird
3474,2,bird
3475,0,airplane
3476,8,ship
3477,6,frog
3478,4,deer
3479,3,cat
3480,2,bird
3481,7,horse
3482,7,horse
3483,0,airplane
3484,4,deer
3485,1,automobile
3486,6,frog
3487,5,dog
3488,1,automobile
3489,3,cat
3490,0,airplane
3491,3,cat
3492,9,truck
3493,0,airplane
3494,0,airplane
3495,2,bird
3496,5,dog
3497,0,airplane
3498,4,deer
3499,0,airplane
3500,1,automobile
3501,9,truck
3502,8,ship
3503,4,deer
3504,9,truck
3505,4,deer
3506,2,bird
3507,4,deer
3508,3,cat
3509,3,cat
3510,4,deer
3511,0,airplane
3512,4,deer
3513,3,cat
3514,2,bird
3515,8,ship
3516,9,truck
3517,1,automobile
3518,5,dog
3519,8,ship
3520,1,automobile
3521,8,ship
3522,2,bird
3523,4,deer
3524,5,dog
3525,2,bird
3526,4,deer
3527,1,automobile
3528,1,automobile
3529,6,frog
3530,6,frog
3531,8,ship
3532,5,dog
3533,2,bird
